Brand,Store Number,Store Name,Ownership Type,Street Address,City,Province,Country,Postcode,Phone Number,Timezone,Longitude,Latitude
Starbucks,3086-139708,Empire Gallery Subang,Licensed,"Jalan SS16/1, G28",Subang Jaya,Selangor,MALAYSIA,47500,03-56313302,GMT+08:00 Asia/Kuala_Lumpur,101.58,3.08
Starbucks,3835-153473,Taylor's Lakeside,Licensed,"No. 1, Jalan Taylor's, Ground Floor, Lot G.1",Subang Jaya,Selangor,MALAYSIA,47500,03-53126858,GMT+08:00 Asia/Kuala_Lumpur,101.6,3.07
Starbucks,31777-115328,Metro Point Kajang,Licensed,"Seksyen 7, Bandar Kajang, Lot G19 & G30",Ulu Langat,Selangor,MALAYSIA,43000,03-87368727,GMT+08:00 Asia/Kuala_Lumpur,101.79,2.99
Starbucks,32359-136499,The Mall Bangkae,Company Owned,"275, G Zone Fashion Hall 1, Moo 1, Petchakasem Road",Bangkae,Bangkok,THAILAND,10160,844387432,GMT+07:00 Asia/Bangkok,100.41,13.71
Starbucks,2046-141768,CDC,Company Owned,"Crytal Design Center, Room No.Z2.143, Soi Lardprao 87",Bangkapi,Bangkok,THAILAND,10240,819393806,GMT+07:00 Asia/Bangkok,100.62,13.8
Starbucks,1478-142236,Vejthani Hospital,Company Owned,"Vejthani Hospital, No.1, Soi Lardprao 111, Lardprao Road",Bangkapi,Bangkok,THAILAND,10240,844387449,GMT+07:00 Asia/Bangkok,100.64,13.77
Starbucks,17707-182486,The Scene Town in Town,Company Owned,"Sriwara Road, Wana Thong Lang, Sriwara Road,, The Mall Bangkapi",Bangkapi,Bangkok,THAILAND,10310,847517727,GMT+07:00 Asia/Bangkok,100.61,13.77
Starbucks,33741-253264,The Mall Bangkapi G/F,Company Owned,"3522, Food Center G Floor, The Mall Bangkapi, Ladprao Road, The Mall Bangkapi",Bangkapi,Bangkok,THAILAND,10240,844387362,GMT+07:00 Asia/Bangkok,100.64,13.77
Starbucks,1488-142949,The Mall Bangkapi-Main Hall,Company Owned,"3522, Main Hall 2nd Floor, The Mall Bangkapi, Ladprao Road",Bangkapi,Bangkok,THAILAND,10240,844387334,GMT+07:00 Asia/Bangkok,100.64,13.77
Starbucks,18294-188424,The Mall 3 Ramkhamhaeng,Company Owned,"1909 The Mall Shopping Center 3, Ramkamheang, Ramkamheang Road",Bangkapi,Bangkok,THAILAND,10240,847517625,GMT+07:00 Asia/Bangkok,100.61,13.75
Starbucks,3154-141691,The Mall Ngamwongwan-GF,Company Owned,"The Mall Ngamwongwan, No. 30/39-50, Moo 2, Ngamwongwan",Bangkhen,Nonthaburi,THAILAND,11000,844387428,GMT+07:00 Asia/Bangkok,100.54,13.86
Starbucks,31820-123524,Central Ramindra,Company Owned,"302/1 Central Ramindra Dept Room 117&118, Moo 3, Central Ramindra, Ramindra Road, Chatrium Residence Building",Bangkhen,Bangkok,THAILAND,10220,844387415,GMT+07:00 Asia/Bangkok,100.6,13.87
Starbucks,32095-130704,Riverside Garden,Company Owned,"Unit26/6&unit26/7 Ground Floor Lobby,, 26 Chatrium Residence, Charoenkrung Road, Central Rama II",Bangkhorlaem,Bangkok,THAILAND,10120,844387422,GMT+07:00 Asia/Bangkok,100.51,13.71
Starbucks,33731-80440,Rama2,Company Owned,"128, 1st Floor Central Plaza Rama 2, Moo 6 Rama 2 Road",Bangkhuntien,Bangkok,THAILAND,10150,844387348,GMT+07:00 Asia/Bangkok,100.44,13.66
Starbucks,30990-101743,Major Pinklao,Company Owned,"554, 3rd Floor Major Pinklao, Borom Ratchonni Road",Bangkok Noi,Bangkok,THAILAND,10700,844387390,GMT+07:00 Asia/Bangkok,100.48,13.78
Starbucks,17595-183724,Siriraj Hospital,Company Owned,"2 Siriraj Piyamaharajkarun, Phannok Road, Central Plaza Pinklao",Bangkok Noi,Bangkok,THAILAND,10700,848741731,GMT+07:00 Asia/Bangkok,100.49,13.76
Starbucks,33707-256557,Pinklao-Relo,Company Owned,"7/318, 1st Floor Central Plaza Pinklao, Barom Ratchonni Road, Sivadon Building",Bangkok Noi,Bangkok,THAILAND,10700,922571208,GMT+07:00 Asia/Bangkok,100.48,13.78
Starbucks,33703-11378,Convent,Company Owned,"1/3, Sivadon Building, Convent Road, Central City Bangna",Bangluck,Bangkok,THAILAND,10500,844387318,GMT+07:00 Asia/Bangkok,100.53,13.73
Starbucks,33710-13646,Bangna,Company Owned,"1093, 2nd Floor Central City Bangna, Bangna-Trad Road Km.3, Montien Plaza Shopping Mall",Bangna,Bangkok,THAILAND,10260,844387325,GMT+07:00 Asia/Bangkok,100.63,13.67
Starbucks,33705-12083,Montien,Company Owned,"1st Floor Montien Plaza Shopping Mall, Near Suriwong Road",Bangrak,Bangkok,THAILAND,10500,844387320,GMT+07:00 Asia/Bangkok,100.53,13.73
Starbucks,24147-236047,United Center,Company Owned,"323 Silom road, Silom",Bangrak,Bangkok,THAILAND,10500,844387369,GMT+07:00 Asia/Bangkok,100.53,13.73
Starbucks,2048-141705,Boonmitr Building,Company Owned,"Boonmitr building No. 138, Silom road",Bangrak,Bangkok,THAILAND,10500,844387454,GMT+07:00 Asia/Bangkok,100.53,13.73
Starbucks,33743-95068,State Tower,Company Owned,"1055, State Tower Unit P1-12 and P1-13, Silom Road, Silom Complex",Bangrak,Bangkok,THAILAND,10500,844387364,GMT+07:00 Asia/Bangkok,100.52,13.72
Starbucks,18229-181873,Silom Complex,Company Owned,"Silom Complex, 191, Silom Road",Bangrak,Bangkok,THAILAND,10500,913799267,GMT+07:00 Asia/Bangkok,100.53,13.73
Starbucks,30703-98237,Baan Silom,Company Owned,"663, Building 2 No. A1, Silom Road, U Chu Liang Building",Bangrak,Bangkok,THAILAND,10500,844387355,GMT+07:00 Asia/Bangkok,100.52,13.72
Starbucks,33726-68941,U Chu Liang,Company Owned,"968, Rama 4 Road",Bangrak,Bangkok,THAILAND,10500,844387341,GMT+07:00 Asia/Bangkok,100.54,13.73
Starbucks,33749-96437,SFX Ladprao,Company Owned,"1691, 6th Floor Central Ladprao, Phaholyothin Road, Central Plaza Ladprao",Chatuchak,Bangkok,THAILAND,10900,811719665,GMT+07:00 Asia/Bangkok,100.56,13.82
Starbucks,33702-11376,Ladprao,Company Owned,"1693, 2nd Floor Central Plaza Ladprao, Phaholyothin Road, Siam Commercial Bank Building West",Chatuchak,Bangkok,THAILAND,10900,811719403,GMT+07:00 Asia/Bangkok,100.56,13.82
Starbucks,33709-15178,SCB,Company Owned,"1st Floor Siam Commercial Bank, Building West, Ratchada Road",Chatuchak,Bangkok,THAILAND,10900,844387324,GMT+07:00 Asia/Bangkok,100.57,13.83
Starbucks,32431-134825,Siam Future Ratchayothin,Company Owned,"234/2, Major Avenue Ratchayothin,, Room B108, first Floor, Ratchadapisek Rd",Chatujak,Bangkok,THAILAND,10900,844387434,GMT+07:00 Asia/Bangkok,100.57,13.83
Starbucks,19002-191244,Bangpakok9 Inter Hosp,Company Owned,"Bangpakok 9 International Hospital 362, Rama 2 Road",Chomthong,Bangkok,THAILAND,10150,818053265,GMT+07:00 Asia/Bangkok,100.47,13.68
Starbucks,18775-195210,DonMuang Airport (Domestic),Company Owned,"222, Vipawadee Rangsit Rd.",Don Muang,Bangkok,THAILAND,10210,908808757,GMT+07:00 Asia/Bangkok,100.6,13.92
Starbucks,18776-195209,DonMuang Airport (Inter),Company Owned,"222, Vipawadee Rangsit Rd., Supreme Samsen Plaza",Don Muang,Bangkok,THAILAND,10210,6625043243,GMT+07:00 Asia/Bangkok,100.6,13.92
Starbucks,13058-155768,Supreme Plaza - Bangkok,Company Owned,"Supreme Samsen Mall, No. 1024, Samsen road",Dusit,Bangkok,THAILAND,10300,844387463,GMT+07:00 Asia/Bangkok,100.52,13.79
Starbucks,32668-137246,M Theatre-New Petchburi Road,Company Owned,"2884/2, New Petchburi road, Central Rama 9",Huay Kwang,Bangkok,THAILAND,10320,844387440,GMT+07:00 Asia/Bangkok,100.59,13.74
Starbucks,16387-163825,Central Rama 9,Company Owned,"9/9, 1st Floor (unit no. 115), Central Rama 9, Phra Ram 9 Road, Ital Thai Tower",Huay Kwang,Bangkok,THAILAND,10320,819161365,GMT+07:00 Asia/Bangkok,100.57,13.76
Starbucks,32197-132684,Ital Thai Tower,Company Owned,"2034 ItalThai Tower,1 F Retail Hall, New Petchburi Road",Huaykwang,Bangkok,THAILAND,10310,844387427,GMT+07:00 Asia/Bangkok,100.57,13.75
Starbucks,33742-95037,Muang Thai Phatra,Company Owned,"Unit P230, 2 Flr MuangThaiPhatra Complex, Rachadapisek Rd",Huaykwang,Bangkok,THAILAND,10320,844387363,GMT+07:00 Asia/Bangkok,100.57,13.79
Starbucks,31445-107044,Siam Future Esplanade,Company Owned,"99 Unit G04, Esplanade, Rachadapisek Road",Huaykwang,Bangkok,THAILAND,10310,844387403,GMT+07:00 Asia/Bangkok,100.57,13.77
Starbucks,26227-243904,U-Place,Company Owned,Rama IX,Huaykwang,Bangkok,THAILAND,10310,922590175,GMT+07:00 Asia/Bangkok,100.57,13.76
Starbucks,33764-100862,RCA,Company Owned,"23/49, Soonvijai Soi",Huaykwang,Bangkok,THAILAND,10320,844387379,GMT+07:00 Asia/Bangkok,100.58,13.75
Starbucks,16681-168584,The Promenade,Company Owned,"587,589 1st Floor The Promenade, Ram Intra Rd",Kannayao,Bangkok,THAILAND,10320,908806195,GMT+07:00 Asia/Bangkok,100.68,13.83
Starbucks,30622-100467,Fashion Island-,Company Owned,"5/5-6, Fashion Island, Moo 7 Ramindra Road",Khannayao,Bangkok,THAILAND,10230,844387359,GMT+07:00 Asia/Bangkok,100.68,13.82
Starbucks,17125-179208,Grand 5,Company Owned,"87 Grand 5 Hotel & Plaza Sukhumvit, Bangkok, Sukhumvit Road Soi 5, Time Square Building",Klong Toey,Bangkok,THAILAND,10110,818390461,GMT+07:00 Asia/Bangkok,100.55,13.74
Starbucks,32598-136501,Time Square,Company Owned,"Time Square Building, No. 246, Sukhumvit road,, Srinakharinwirot University",Klong Toey,Bangkok,THAILAND,10110,844387439,GMT+07:00 Asia/Bangkok,100.56,13.74
Starbucks,8011-150274,Srinakharinwirot University,Company Owned,"Srinakharinwirot university No. 114, Soi Sukhumvit 23",Klong-toey Nua,Bangkok,THAILAND,10110,844387460,GMT+07:00 Asia/Bangkok,100.57,13.74
Starbucks,31170-133731,Siam Future Nawamin,Company Owned,"13/41 Navamin Town Center, Moo 9, Kaset-Navamin Road",Klongklum,Bangkok,THAILAND,10240,844387429,GMT+07:00 Asia/Bangkok,100.65,13.81
Starbucks,18782-188447,Sena Fest,Company Owned,"542,542/1-2, Chareon-Nakhon road, Ploenchit Center",Klongsan,Bangkok,THAILAND,10600,819376763,GMT+07:00 Asia/Bangkok,100.51,13.72
Starbucks,33763-98009,Ploenchit Center,Company Owned,"2, Ploenchit Center, Sukumvit Road, Emporium Tower",Klongtey,Bangkok,THAILAND,10110,844387357,GMT+07:00 Asia/Bangkok,100.55,13.74
Starbucks,33716-33481,Emporium Tower,Company Owned,"662, Sukumvit Road",Klongtoey,Bangkok,THAILAND,10110,844387329,GMT+07:00 Asia/Bangkok,100.57,13.73
Starbucks,31587-117324,Exchange Tower,Company Owned,"388 ground Floor, Sukhumvit Road,, Emporium Mall",Klongtoey,Bangkok,THAILAND,10110,844387406,GMT+07:00 Asia/Bangkok,100.56,13.74
Starbucks,33719-238366,Emporium Mall,Company Owned,"662, Sukumvit Road",Klongtoey,Bangkok,THAILAND,10110,6622598758,GMT+07:00 Asia/Bangkok,100.57,13.73
Starbucks,31879-121687,Bangkok Mediplex,Company Owned,"Mediplex building, No. 2, Sukhumvit 42 road",Klongtoey,Bangkok,THAILAND,10250,844387417,GMT+07:00 Asia/Bangkok,100.58,13.72
Starbucks,30942-103786,Carrefour Rama IV,Company Owned,"2929, Ground Floor Carrefour Rama IV, Rama 4 Road",Klongtoey,Bangkok,THAILAND,10110,844387395,GMT+07:00 Asia/Bangkok,100.57,13.72
Starbucks,1369-142606,Queen Sirikit Center,Company Owned,"60, New Ratchadapisek",Klongtoey,Bangkok,THAILAND,10110,844387448,GMT+07:00 Asia/Bangkok,100.56,13.72
Starbucks,3155-145084,SF Nawamin City Avenue,Company Owned,"Nawamin City Avenue, unit A108,, ground floor, 30/19, Moo 4",Ladprao,Bangkok,THAILAND,10230,844387452,GMT+07:00 Asia/Bangkok,100.61,13.83
Starbucks,32102-130344,The Crystal,Company Owned,"64/98-99, Moo 6, Praditmanootham Road",Lardprao,Bangkok,THAILAND,10230,844387423,GMT+07:00 Asia/Bangkok,100.62,13.81
Starbucks,20060-202665,Bee Hive,Company Owned,"50/1211 Moo 9, Bangpood ,Pakkred",Nonthaburi,Nonthaburi,THAILAND,11120,613867697,GMT+07:00 Asia/Bangkok,100.54,13.91
Starbucks,30714-101101,Impact Challenger,Company Owned,"Impact Chalenger, Popular Road",Pakkred,Nonthaburi,THAILAND,11120,844387380,GMT+07:00 Asia/Bangkok,100.55,13.91
Starbucks,31108-104468,Central World Plaza-Third Floor,Company Owned,"4, 4/1 & 4/2, Shop A305, 3rd Fl Zone A, Central World Plaza Ratchadamri Rd",Pathumwan,Bangkok,THAILAND,10330,844387461,GMT+07:00 Asia/Bangkok,100.54,13.75
Starbucks,32546-136497,Chamchuri Square,Company Owned,"Chamchuri Square, No. 317, Phayathai",Pathumwan,Bangkok,THAILAND,10330,844387436,GMT+07:00 Asia/Bangkok,100.53,13.73
Starbucks,31627-114005,Siam Paragon 1st Floor,Company Owned,"991 Common Area Siam Paragon 1 Floor, (In front of shop ALTA MODA),  Rama I, The 19th Chidlom Mall",Pathumwan,Bangkok,THAILAND,10330,844387410,GMT+07:00 Asia/Bangkok,100.53,13.75
Starbucks,15220-158906,The 19th Chidlom - Bangkok,Company Owned,"The 19th Chidlom, No. 19, Unit no. 101, Soi Chidlom, Ploenchit road, Siam Square soi 7",Pathumwan,Bangkok,THAILAND,10330,843609910,GMT+07:00 Asia/Bangkok,100.54,13.75
Starbucks,1135-152684,Siam Square - Block L,Company Owned,"Siam Kitti Building, unit no.115, G/F, Siam Square Soi 7, Rama I road",Pathumwan,Bangkok,THAILAND,10330,844387456,GMT+07:00 Asia/Bangkok,100.53,13.74
Starbucks,33751-139108,B2S (Chidlom2),Company Owned,"1027, 7th Flr Central Chidlom Dept Store, Ploenchit Road, 1st Floor, (1A06-07) MBK Tower",Patumwan,Bangkok,THAILAND,10330,844387344,GMT+07:00 Asia/Bangkok,100.54,13.74
Starbucks,33721-44759,Mahboonkrong,Company Owned,"444, 1st Floor  (1A06-07) MBK Tower, Prayathai Road",Patumwan,Bangkok,THAILAND,10120,844387335,GMT+07:00 Asia/Bangkok,100.53,13.75
Starbucks,33730-78939,Langsuan,Company Owned,"39, Langsuan Road",Patumwan,Bangkok,THAILAND,10330,844387346,GMT+07:00 Asia/Bangkok,100.54,13.74
Starbucks,30818-102733,Siam Paragon-Street Level,Company Owned,"Street Level Siam Paragon, Rama 1 Road",Patumwan,Bangkok,THAILAND,10330,844387385,GMT+07:00 Asia/Bangkok,100.53,13.75
Starbucks,30819-102783,Siam Paragon-QConcept,Company Owned,"3rd Floor Siam Paragon, Rama 1 Road",Patumwan,Bangkok,THAILAND,10330,844387386,GMT+07:00 Asia/Bangkok,100.53,13.75
Starbucks,33729-79003,All Season Place,Company Owned,"87/2, Unit 102 1st Floor, All Season Place Retail, Wireless Rd",Patumwan,Bangkok,THAILAND,10330,844387345,GMT+07:00 Asia/Bangkok,100.55,13.74
Starbucks,31656-110434,MBK-SF Cinema City,Company Owned,"444, B1 Room 7th Floor MBK Center, Prayathai Road, B113 1st Floor, World Trade Center 4/1-2",Patumwan,Bangkok,THAILAND,10330,844387353,GMT+07:00 Asia/Bangkok,100.53,13.74
Starbucks,33722-210348,World Trade Center,Company Owned,"4/1-2, B113 1st Floor, Central World Plaza, Ratdumri Road",Patumwan,Bangkok,THAILAND,10330,844387336,GMT+07:00 Asia/Bangkok,100.54,13.75
Starbucks,30916-102880,Siam Paragon-Major,Company Owned,"5th Floor Siam Paragon, Rama 1 Road",Patumwan,Bangkok,THAILAND,10330,844387387,GMT+07:00 Asia/Bangkok,100.54,13.75
Starbucks,24146-235709,Sindhorn Tower,Company Owned,"Wireless road, Lumpini, Amarin Plaza",Patumwan,Bangkok,THAILAND,10330,614108969,GMT+07:00 Asia/Bangkok,100.55,13.74
Starbucks,33706-12418,Amarin,Company Owned,"500, 1st Floor Amarin Plaza, Ploenchit Road",Patumwan,Bangkok,THAILAND,10330,844387321,GMT+07:00 Asia/Bangkok,100.54,13.74
Starbucks,30675-101029,Office Central World,Company Owned,"999/9, 3rd Floor Office Central World, Rama 1 Road",Patumwan,Bangkok,THAILAND,10330,844387361,GMT+07:00 Asia/Bangkok,100.54,13.75
Starbucks,17339-169625,Seacon Square Bangkae,Company Owned,"607 Seacon Square Bangkae, Petchkasem Road, Grand Diamond Plaza",Phasi Charoen,Bangkok,THAILAND,10160,848741732,GMT+07:00 Asia/Bangkok,100.43,13.71
Starbucks,12984-155644,Grand Diamond Plaza - Bangkok,Company Owned,"Grand Diamond Plaza, No. 888, Petchburi road",Phayathai,Bangkok,THAILAND,10400,844387462,GMT+07:00 Asia/Bangkok,100.54,13.75
Starbucks,33738-107023,SF Phaholyothin,Company Owned,"356 unit 101, La Villa, Phaholyothin Road",Phayathai,Bangkok,THAILAND,10300,844387404,GMT+07:00 Asia/Bangkok,100.54,13.78
Starbucks,24447-237864,Tha Maharaj,Company Owned,"1/11 Trok Mahathat, Maharaj Rd, Phrabarommaharajwang",Phranakorn,Bangkok,THAILAND,10200,844387402,GMT+07:00 Asia/Bangkok,100.49,13.75
Starbucks,19218-199829,SOHO,Company Owned,"613, Bumrungmuang Road,",Pomprabsutrupai,Bangkok,THAILAND,10100,819388131,GMT+07:00 Asia/Bangkok,100.51,13.75
Starbucks,31071-103785,SF Piyarom,Company Owned,"3079/25, Piyarom Place, Piyabuth Soi Sukumvit Road",Prakanong,Bangkok,THAILAND,10260,844387397,GMT+07:00 Asia/Bangkok,100.61,13.69
Starbucks,17561-183072,Baan Chart,Company Owned,"Baan Chart, 98 Jakkraphong Road",Pranakorn,Bangkok,THAILAND,10200,848758541,GMT+07:00 Asia/Bangkok,100.5,13.76
Starbucks,33762-100218,Seacon Square,Company Owned,"904, 2nd Floor Seacon Square, Moo 6 Srinakarin Road, Paradise Park",Prawet,Bangkok,THAILAND,10250,844387368,GMT+07:00 Asia/Bangkok,100.65,13.69
Starbucks,9198-152606,Paradise Park - Bangkok,Company Owned,"Paradise Park shopping plaza, No. 61, Unit 2C023, 2nd floor, Srinakharin road, IDEO Phayathai Condominium",Prawet,Bangkok,THAILAND,10260,844387457,GMT+07:00 Asia/Bangkok,100.65,13.69
Starbucks,32356-152026,IDEO Phayathai,Company Owned,"134/9, Ideo Building, Phayathai Road, Thepparat Building - Rama Hospital",Rajthewi,Bangkok,THAILAND,10400,844387490,GMT+07:00 Asia/Bangkok,100.53,13.76
Starbucks,15610-163350,Ramathibodi Hospital,Company Owned,"Ramathibodi Hospital  270, 1st floor, Somdej Pra Thep Building, Rama 6 Road, Shibuya 19 Shopping Mall",Ratchathewi,Bangkok,THAILAND,10400,844387316,GMT+07:00 Asia/Bangkok,100.53,13.77
Starbucks,15170-158244,Shibuya 19.,Company Owned,"Shibuya 19 No.919, New Petchaberee rd.",Ratchathewi,Bangkok,THAILAND,10400,844390466,GMT+07:00 Asia/Bangkok,100.54,13.75
Starbucks,49374-267968,B.Care Medical Center Hospital,Company Owned,"26 Moo 9 , Pahonyotin road, Saimai, Pure Place Sammakom Mall",Saimai,Bangkok,THAILAND,10220,625984859,GMT+07:00 Asia/Bangkok,100.62,13.94
Starbucks,13180-154211,Pure Place Sammakorn - Bangkok,Company Owned,"Pure Place Ramkamheang 110, unit B110, B111, 1F, Ramkamheang road",Saphansung,Bangkok,THAILAND,10240,844387459,GMT+07:00 Asia/Bangkok,100.67,13.78
Starbucks,21832-215326,Robinson Saraburi,Company Owned,"Moo 7 Taling Chang, Muang Saraburi",Saraburi,Saraburi,THAILAND,18000,922614328,GMT+07:00 Asia/Bangkok,100.95,14.54
Starbucks,31110-102325,Life Center,Company Owned,"1, Q House Lumpini Building, South Sathon Road, BKK City Tower",Sathorn,Bangkok,THAILAND,10120,844387392,GMT+07:00 Asia/Bangkok,100.54,13.73
Starbucks,33714-23207,Bangkok City,Company Owned,"179, 1st Floor  BKK City Tower, South  Sathorn Road, Empire Tower",Sathorn,Bangkok,THAILAND,10120,844387327,GMT+07:00 Asia/Bangkok,100.53,13.72
Starbucks,33724-54539,Empire Tower,Company Owned,"195, G Floor Empire Tower, South Sathon Road",Sathorn,Bangkok,THAILAND,10120,844387340,GMT+07:00 Asia/Bangkok,100.53,13.72
Starbucks,24234-234344,Sathorn City Tower,Company Owned,"175, Sathorn Tai Rd., Thung Maha Mek,Sathorn",Sathorn,Bangkok,THAILAND,10120,614100115,GMT+07:00 Asia/Bangkok,100.53,13.72
Starbucks,15495-157924,The Nine Neighborhood Center,Company Owned,Rama 9 Road,Saunlaung,Bangkok,THAILAND,10250,818108493,GMT+07:00 Asia/Bangkok,100.63,13.74
Starbucks,26231-243905,Samitivej Srinakarin Hospital,Company Owned,"Srinakarin, The Circle Ratchapruk",Suanluang,Bangkok,THAILAND,10250,626029419,GMT+07:00 Asia/Bangkok,100.64,13.75
Starbucks,15337-156229,The Circle Ratchapruk-Bangkok,Company Owned,"The Circle Ratchapruk, No. 39, Unit R2 & R4, Moo.13, Ratchapruk road",Talingchan,Bangkok,THAILAND,10170,844387317,GMT+07:00 Asia/Bangkok,100.44,13.77
Starbucks,2037-136505,The Mall Tha Phra-Main Hall,Company Owned,"The Mall Tha Phra, No. 99,, Ratchadapisek road",Thonburi,Bangkok,THAILAND,10600,844387458,GMT+07:00 Asia/Bangkok,100.48,13.71
Starbucks,31556-115744,PharMax,Company Owned,"275, 1rst Floor, Praditmanutham Road,",Wangthonglang,Bangkok,THAILAND,10310,844387405,GMT+07:00 Asia/Bangkok,100.6,13.77
Starbucks,16540-168264,Bangkok Plaza-BKH2,Company Owned,"2, Bangkok Hospital,  Bangkok Plaz Bldg, Soonvijai 7 Soi New Petchaburi Road",Wangtonglang,Bangkok,THAILAND,10310,818457420,GMT+07:00 Asia/Bangkok,100.58,13.75
Starbucks,31004-102326,Bangkok Hospital,Company Owned,"2, Bangkok Hospital, Soonvijai 7 Soi New Petchaburi Road, 50, Grammy Place",Wangtonglang,Bangkok,THAILAND,10310,844387391,GMT+07:00 Asia/Bangkok,100.58,13.75
Starbucks,33727-76860,Grammy,Company Owned,"50, Grammy Place, Sukhumvit 21 Road",Wattana,Bangkok,THAILAND,10110,844387342,GMT+07:00 Asia/Bangkok,100.56,13.74
Starbucks,33758-99602,Samitivej Hospital,Company Owned,"133, Samitivej Hospital, Sukumvit 49 Soi Sukumvit Road, SF Town Center 6 (Thonglor)",Wattana,Bangkok,THAILAND,10110,844387375,GMT+07:00 Asia/Bangkok,100.58,13.73
Starbucks,33732-82185,Thonglor2,Company Owned,"150/1, Building A, SF Town Center 6, Sukumvit Soi 55 (Thonglor), Bumrungrad Hospital",Wattana,Bangkok,THAILAND,10110,844387347,GMT+07:00 Asia/Bangkok,100.58,13.73
Starbucks,33704-11379,Bumrungrad Hospital,Company Owned,"33/3, 1st Floor Bumrungrad Hospital, Sukumvit Soi 3, Sukumvit Road",Wattana,Bangkok,THAILAND,10110,844387319,GMT+07:00 Asia/Bangkok,100.55,13.75
Starbucks,18525-188425,Jasmine City,Company Owned,"Jasmine City 2, Soi Prasarnmitr, (Sukhumvit 23) Sukhumvit road, Terminal 21 Building",Wattana,Bangkok,THAILAND,10110,817557365,GMT+07:00 Asia/Bangkok,100.56,13.74
Starbucks,16147-153305,Terminal 21,Company Owned,"88, Terminal 21, Floor M, Room no.M-410,411,412 - Soi Sukhumvit 19",Wattana,Bangkok,THAILAND,10110,818227528,GMT+07:00 Asia/Bangkok,100.56,13.74
Starbucks,33756-98549,Nana Square,Company Owned,"49, Nana Square, Sukumvit Road",Wattana,Bangkok,THAILAND,10110,844387349,GMT+07:00 Asia/Bangkok,100.55,13.74
Starbucks,33759-97834,The 49 Terrace,Company Owned,"49, The 49 Terrace, Sukumvit 49 Soi Sukumvit Road, Bumrungrad Hospital -  Intl Clinic Bldg",Wattana,Bangkok,THAILAND,10110,844387351,GMT+07:00 Asia/Bangkok,100.58,13.73
Starbucks,32430-133730,Bumrungrad Hospital 2,Company Owned,"Sky Lobby 10th Floor 33 Sukhumvit 3, Sukhumvit Road",Wattana,Bangkok,THAILAND,10110,844387433,GMT+07:00 Asia/Bangkok,100.55,13.75
Starbucks,30919-103327,Citi Resort,Company Owned,"79 Unit S104, 1st Floor Citi Resort, Sukumvit 39 Soi Sukumvit Road",Wattana,Bangkok,THAILAND,10110,844387393,GMT+07:00 Asia/Bangkok,100.57,13.74
Starbucks,33717-30504,Thonglor,Company Owned,"231, Sukumvit Soi 55 (Thonglor)",Wattana,Bangkok,THAILAND,10110,844387330,GMT+07:00 Asia/Bangkok,100.58,13.73
Starbucks,30768-100362,Siam Future Ekkamai,Company Owned,"78/2, Sukumvit 63 Soi",Wattana,Bangkok,THAILAND,10110,844387382,GMT+07:00 Asia/Bangkok,100.59,13.73
Starbucks,17430-181871,Int Rama 3,Company Owned,"982, Rama 3 Road, 79, 1st Floor Central Plaza Rama 3",Yannawa,Bangkok,THAILAND,10120,908806196,GMT+07:00 Asia/Bangkok,100.54,13.67
Starbucks,33713-146284,Central Rama 3,Company Owned,"79, 1st Floor Central Plaza Rama 3, Sathupradit Road",Yannawa,Bangkok,THAILAND,10120,844387326,GMT+07:00 Asia/Bangkok,100.54,13.7
Starbucks,33753-97640,Belle Park,Company Owned,"315/601-2, Sathupradit Road",Yannawa,Bangkok,THAILAND,10120,844387371,GMT+07:00 Asia/Bangkok,100.54,13.7
Starbucks,28839-251146,Vanit Place,Company Owned,1126/1 New Petchburi Rd,Bangkok,Bangkok,THAILAND,10400,844387401,GMT+07:00 Asia/Bangkok,100.55,13.75
Starbucks,22334-218964,Im Park Sam Yan,Company Owned,"272 Soi Chula 22, Wangmai, Pathum Wan, A Link",Bangkok,Bangkok,THAILAND,10330,922464190,GMT+07:00 Asia/Bangkok,100.52,13.74
Starbucks,25906-242707,A Link Square,Company Owned,"44 Soi Sukhumvit 71,Ramkhamhaeng rd., Saunluang",Bangkok,Bangkok,THAILAND,10250,614033514,GMT+07:00 Asia/Bangkok,100.6,13.74
Starbucks,33728-152607,Camp Davis,Company Owned,"88, Camp Davis, Sukhumvit 24 Soi",Bangkok,Bangkok,THAILAND,10110,844387343,GMT+07:00 Asia/Bangkok,100.57,13.72
Starbucks,21907-216326,Robinson Bangrak,Company Owned,"Charoenkrung Road, Bangrak, Tree on 3",Bangkok,Bangkok,THAILAND,10500,922614374,GMT+07:00 Asia/Bangkok,100.52,13.72
Starbucks,29615-254364,Tree on 3,Company Owned,"Rama 3 rd., Bangklo, Bang Kho Laem",Bangkok,Bangkok,THAILAND,10120,632673396,GMT+07:00 Asia/Bangkok,100.5,13.69
Starbucks,26451-230784,The JAS Ramintra,Company Owned,"Ladplakhao Road, Bangkhen district",Bangkok,Bangkok,THAILAND,10220,982573206,GMT+07:00 Asia/Bangkok,100.61,13.86
Starbucks,21631-213624,Grand China Hotel,Company Owned,"215 Yaowarat Road,Samphantawong",Bangkok,Bangkok,THAILAND,10100,922624408,GMT+07:00 Asia/Bangkok,100.51,13.74
Starbucks,25152-239944,Abdulrahim Place,Company Owned,"990, Rama IV Road, Silom, Bangrak, Central East Ville - Fashion Galleria",Bangkok,Bangkok,THAILAND,10500,614108965,GMT+07:00 Asia/Bangkok,100.54,13.73
